time,planet,x,y,z
2144,1,225141.46663095756,166190.27665034728,65751.0184831841
2145,0,-173.37623566093535,-189.16499440228063,-76.86031833660365
2145,1,225246.47762499703,166267.7920724375,65781.68646937847
2146,0,-173.45706312061736,-189.25318275295197,-76.8961504717249
2146,1,225351.48861900024,166345.30749450094,65812.35445556225
2147,0,-173.53789058026481,-189.3413711035978,-76.93198260683603
2147,1,225456.49961296725,166422.82291653764,65843.02244173545
2148,0,-173.6187180398777,-189.4295594542181,-76.96781474193708
2148,1,225561.51060689808,166500.33833854762,65873.69042789808
2149,0,-173.6995454994561,-189.51774780481293,-77.00364687702805
2149,1,225666.52160079277,166577.8537605309,65904.35841405015
2150,0,-173.780372959,-189.6059361553823,-77.03947901210894
2150,1,225771.53259465133,166655.36918248754,65935.02640019167
2151,0,-173.86120041850947,-189.69412450592623,-77.07531114717978
2151,1,225876.54358847384,166732.88460441754,65965.69438632265
2152,0,-173.94202787798451,-189.78231285644475,-77.11114328224055
2152,1,225981.5545822603,166810.40002632092,65996.3623724431
2153,0,-174.0228553374252,-189.8705012069379,-77.14697541729127
2153,1,226086.56557601073,166887.91544819772,66027.03035855302
2154,0,-174.10368279683152,-189.95868955740565,-77.18280755233197
2154,1,226191.5765697252,166965.43087004795,66057.69834465244
2155,0,-174.18451025620354,-190.04687790784808,-77.21863968736263
2155,1,226296.58756340374,167042.94629187163,66088.36633074135
2156,0,-174.26533771554125,-190.1350662582652,-77.25447182238328
2156,1,226401.59855704635,167120.4617136688,66119.03431681977
2157,0,-174.3461651748447,-190.22325460865702,-77.29030395739392
2157,1,226506.60955065308,167197.97713543946,66149.70230288772
2158,0,-174.42699263411396,-190.31144295902357,-77.32613609239456
2158,1,226611.620544224,167275.49255718366,66180.3702889452
2159,0,-174.507820093349,-190.39963130936485,-77.36196822738522
2159,1,226716.63153775907,167353.0079789014,66211.03827499221
2160,0,-174.5886475525499,-190.48781965968092,-77.3978003623659
2160,1,226821.64253125837,167430.52340059276,66241.70626102877
2161,0,-174.66947501171666,-190.5760080099718,-77.4336324973366
2161,1,226926.65352472194,167508.03882225772,66272.37424705489
2162,0,-174.75030247084933,-190.66419636023747,-77.46946463229735
2162,1,227031.6645181498,167585.5542438963,66303.04223307058
2163,0,-174.83112992994793,-190.752384710478,-77.50529676724814
2163,1,227136.67551154198,167663.06966550855,66333.71021907583
2164,0,-174.9119573890125,-190.8405730606934,-77.54112890218899
2164,1,227241.6865048985,167740.58508709446,66364.37820507068
2165,0,-174.9927848480431,-190.9287614108837,-77.5769610371199
2165,1,227346.69749821944,167818.10050865408,66395.04619105512
2166,0,-175.0736123070397,-191.01694976104892,-77.6127931720409
2166,1,227451.70849150477,167895.61593018743,66425.71417702916
2167,0,-175.15443976600235,-191.10513811118906,-77.64862530695197
2167,1,227556.71948475458,167973.13135169452,66456.38216299283
2168,0,-175.2352672249311,-191.19332646130417,-77.68445744185314
2168,1,227661.73047796887,168050.6467731754,66487.05014894612
2169,0,-175.31609468382598,-191.28151481139426,-77.7202895767444
2169,1,227766.7414711477,168128.16219463007,66517.71813488903
2170,0,-175.39692214268703,-191.36970316145937,-77.7561217116258
2170,1,227871.75246429106,168205.67761605856,66548.3861208216
2171,0,-175.47774960151426,-191.45789151149953,-77.7919538464973
2171,1,227976.763457399,168283.1930374609,66579.05410674382
2172,0,-175.5585770603077,-191.54607986151473,-77.82778598135893
2172,1,228081.77445047157,168360.70845883712,66609.72209265569
2173,0,-175.6394045190674,-191.634268211505,-77.8636181162107
2173,1,228186.7854435088,168438.22388018723,66640.39007855725
2174,0,-175.72023197779336,-191.72245656147038,-77.89945025105263
2174,1,228291.7964365107,168515.73930151126,66671.05806444849
2175,0,-175.80105943648564,-191.8106449114109,-77.9352823858847
2175,1,228396.8074294773,168593.25472280924,66701.72605032941
2176,0,-175.88188689514428,-191.89883326132653,-77.97111452070695
2176,1,228501.8184224087,168670.77014408118,66732.39403620003
2177,0,-175.9627143537693,-191.98702161121733,-78.00694665551937
2177,1,228606.82941530482,168748.28556532713,66763.06202206036
2178,0,-176.0435418123607,-192.07520996108335,-78.04277879032198
2178,1,228711.84040816576,168825.80098654708,66793.73000791042
2179,0,-176.12436927091855,-192.16339831092455,-78.07861092511477
2179,1,228816.85140099155,168903.31640774108,66824.3979937502
2180,0,-176.20519672944286,-192.251586660741,-78.11444305989778
2180,1,228921.86239378224,168980.83182890914,66855.06597957973
2181,0,-176.28602418793366,-192.33977501053272,-78.150275194671
2181,1,229026.87338653783,169058.3472500513,66885.73396539899
2182,0,-176.36685164639098,-192.4279633602997,-78.18610732943444
2182,1,229131.88437925835,169135.86267116756,66916.40195120803
2183,0,-176.44767910481485,-192.516151710042,-78.2219394641881
2183,1,229236.89537194386,169213.37809225795,66947.06993700682
2184,0,-176.52850656320533,-192.60434005975964,-78.257771598932
2184,1,229341.90636459435,169290.8935133225,66977.7379227954
2185,0,-176.6093340215624,-192.69252840945262,-78.29360373366615
2185,1,229446.9173572099,169368.4089343612,67008.40590857375
2186,0,-176.69016147988614,-192.78071675912096,-78.32943586839055
2186,1,229551.9283497905,169445.92435537415,67039.0738943419
2187,0,-176.77098893817657,-192.86890510876472,-78.36526800310521
2187,1,229656.93934233623,169523.43977636134,67069.74188009986
2188,0,-176.8518163964337,-192.9570934583839,-78.40110013781016
2188,1,229761.9503348471,169600.95519732276,67100.40986584763
2189,0,-176.93264385465756,-193.0452818079785,-78.43693227250539
2189,1,229866.9613273231,169678.47061825846,67131.07785158521
2190,0,-177.0134713128482,-193.13347015754857,-78.47276440719091
2190,1,229971.97231976432,169755.98603916846,67161.74583731264
2191,0,-177.09429877100564,-193.22165850709413,-78.50859654186672
2191,1,230076.98331217075,169833.5014600528,67192.41382302991
2192,0,-177.17512622912992,-193.3098468566152,-78.54442867653285
2192,1,230181.99430454246,169911.01688091148,67223.08180873703
2193,0,-177.25595368722105,-193.39803520611179,-78.58026081118929
2193,1,230287.00529687945,169988.53230174453,67253.749794434
2194,0,-177.33678114527908,-193.48622355558393,-78.61609294583607
2194,1,230392.01628918177,170066.04772255197,67284.41778012084
2195,0,-177.41760860330402,-193.57441190503164,-78.65192508047318
2195,1,230497.02728144944,170143.56314333383,67315.08576579757
2196,0,-177.49843606129593,-193.66260025445496,-78.68775721510063
2196,1,230602.0382736825,170221.07856409013,67345.75375146419
2197,0,-177.57926351925482,-193.7507886038539,-78.72358934971844
2197,1,230707.04926588098,170298.5939848209,67376.42173712069
2198,0,-177.66009097718072,-193.83897695322847,-78.75942148432661
2198,1,230812.06025804492,170376.10940552616,67407.08972276711
2199,0,-177.74091843507367,-193.92716530257871,-78.79525361892514
2199,1,230917.07125017434,170453.62482620592,67437.75770840344
2200,0,-177.82174589293368,-194.01535365190463,-78.83108575351407
2200,1,231022.08224226927,170531.14024686022,67468.42569402969
2201,0,-177.9025733507608,-194.10354200120625,-78.86691788809338
2201,1,231127.09323432975,170608.65566748907,67499.09367964588
2202,0,-177.98340080855505,-194.1917303504836,-78.90275002266308
2202,1,231232.1042263558,170686.1710880925,67529.76166525201
2203,0,-178.06422826631646,-194.2799186997367,-78.9385821572232
2203,1,231337.11521834743,170763.68650867054,67560.42965084809
2204,0,-178.14505572404505,-194.36810704896558,-78.97441429177373
2204,1,231442.12621030473,170841.2019292232,67591.09763643413
2205,0,-178.22588318174087,-194.45629539817025,-79.01024642631468
2205,1,231547.1372022277,170918.7173497505,67621.76562201015
2206,0,-178.30671063940395,-194.54448374735074,-79.04607856084607
2206,1,231652.14819411637,170996.2327702525,67652.43360757614
2207,0,-178.3875380970343,-194.63267209650706,-79.0819106953679
2207,1,231757.15918597076,171073.74819072918,67683.10159313212
2208,0,-178.468365554632,-194.72086044563926,-79.11774282988017
2208,1,231862.17017779092,171151.2636111806,67713.7695786781
2209,0,-178.549193012197,-194.80904879474735,-79.15357496438291
2209,1,231967.18116957686,171228.77903160674,67744.43756421408
2210,0,-178.63002046972937,-194.89723714383135,-79.18940709887612
2210,1,232072.19216132862,171306.29445200766,67775.10554974008
2211,0,-178.71084792722914,-194.98542549289127,-79.22523923335979
2211,1,232177.20315304626,171383.80987238334,67805.7735352561
2212,0,-178.79167538469633,-195.07361384192714,-79.26107136783395
2212,1,232282.21414472978,171461.32529273385,67836.44152076215
2213,0,-178.872502842131,-195.16180219093897,-79.2969035022986
2213,1,232387.22513637922,171538.84071305918,67867.10950625825
2214,0,-178.95333029953318,-195.24999053992678,-79.33273563675375
2214,1,232492.2361279946,171616.35613335937,67897.77749174439
2215,0,-179.03415775690286,-195.3381788888906,-79.36856777119942
2215,1,232597.24711957597,171693.87155363444,67928.4454772206
2216,0,-179.11498521424008,-195.42636723783048,-79.4043999056356
2216,1,232702.25811112334,171771.3869738844,67959.11346268687
2217,0,-179.19581267154487,-195.5145555867464,-79.44023204006231
2217,1,232807.26910263675,171848.9023941093,67989.78144814323
2218,0,-179.27664012881726,-195.60274393563841,-79.47606417447956
2218,1,232912.28009411623,171926.41781430913,68020.44943358967
2219,0,-179.35746758605728,-195.69093228450652,-79.51189630888734
2219,1,233017.29108556182,172003.93323448393,68051.11741902621
2220,0,-179.438295043265,-195.77912063335074,-79.54772844328569
2220,1,233122.30207697354,172081.4486546337,68081.78540445285
2221,0,-179.51912250044037,-195.86730898217112,-79.58356057767459
2221,1,233227.31306835142,172158.96407475852,68112.45338986961
2222,0,-179.59994995758348,-195.95549733096766,-79.61939271205406
2222,1,233332.3240596955,172236.47949485836,68143.12137527649
2223,0,-179.68077741469435,-196.04368567974038,-79.65522484642412
2223,1,233437.3350510058,172313.99491493325,68173.7893606735
2224,0,-179.761604871773,-196.1318740284893,-79.69105698078475
2224,1,233542.34604228236,172391.51033498324,68204.45734606066
2225,0,-179.84243232881943,-196.22006237721448,-79.72688911513599
2225,1,233647.3570335252,172469.02575500833,68235.12533143797
2226,0,-179.92325978583372,-196.30825072591588,-79.76272124947782
2226,1,233752.36802473434,172546.54117500855,68265.79331680543
2227,0,-180.00408724281587,-196.39643907459356,-79.79855338381027
2227,1,233857.37901590983,172624.0565949839,68296.46130216306
2228,0,-180.08491469976593,-196.48462742324753,-79.83438551813335
2228,1,233962.3900070517,172701.57201493444,68327.12928751088
2229,0,-180.1657421566839,-196.57281577187783,-79.87021765244704
2229,1,234067.40099815998,172779.08743486015,68357.79727284887
2230,0,-180.24656961356982,-196.66100412048445,-79.90604978675137
2230,1,234172.41198923468,172856.6028547611,68388.46525817705
2231,0,-180.32739707042373,-196.74919246906742,-79.94188192104635
2231,1,234277.42298027585,172934.11827463727,68419.13324349544
2232,0,-180.40822452724564,-196.83738081762678,-79.97771405533197
2232,1,234382.43397128352,173011.6336944887,68449.80122880403
2233,0,-180.4890519840356,-196.92556916616255,-80.01354618960826
2233,1,234487.44496225772,173089.14911431543,68480.46921410285
2234,0,-180.5698794407936,-197.01375751467472,-80.04937832387523
2234,1,234592.45595319846,173166.66453411744,68511.1371993919
2235,0,-180.65070689751974,-197.10194586316334,-80.08521045813288
2235,1,234697.46694410578,173244.17995389478,68541.80518467119
2236,0,-180.73153435421398,-197.19013421162842,-80.12104259238122
2236,1,234802.47793497972,173321.69537364747,68572.47316994073
2237,0,-180.81236181087638,-197.27832256007,-80.15687472662025
2237,1,234907.4889258203,173399.21079337553,68603.14115520052
2238,0,-180.89318926750695,-197.36651090848807,-80.19270686084998
2238,1,235012.49991662757,173476.72621307897,68633.80914045057
2239,0,-180.97401672410575,-197.45469925688266,-80.22853899507042
2239,1,235117.51090740153,173554.24163275782,68664.47712569089
2240,0,-181.05484418067277,-197.5428876052538,-80.26437112928159
2240,1,235222.52189814224,173631.7570524121,68695.1451109215
2241,0,-181.13567163720808,-197.6310759536015,-80.30020326348348
2241,1,235327.5328888497,173709.27247204186,68725.81309614239
2242,0,-181.21649909371166,-197.71926430192582,-80.33603539767611
2242,1,235432.54387952396,173786.7878916471,68756.48108135359
2243,0,-181.29732655018358,-197.80745265022674,-80.3718675318595
2243,1,235537.55487016504,173864.30331122785,68787.1490665551
2244,0,-181.37815400662384,-197.89564099850426,-80.40769966603362
2244,1,235642.56586077297,173941.8187307841,68817.81705174691
2245,0,-181.4589814630325,-197.98382934675845,-80.44353180019851
2245,1,235747.57685134778,174019.33415031593,68848.48503692905
2246,0,-181.53980891940955,-198.0720176949893,-80.47936393435418
2246,1,235852.58784188953,174096.8495698233,68879.15302210153
2247,0,-181.62063637575505,-198.16020604319687,-80.51519606850063
2247,1,235957.59883239822,174174.36498930625,68909.82100726434
2248,0,-181.701463832069,-198.24839439138114,-80.55102820263785
2248,1,236062.60982287387,174251.88040876482,68940.48899241751
2249,0,-181.78229128835144,-198.33658273954214,-80.58686033676588
2249,1,236167.62081331652,174329.39582819902,68971.15697756103
2250,0,-181.86311874460242,-198.4247710876799,-80.6226924708847
2250,1,236272.6318037262,174406.91124760886,69001.82496269491
2251,0,-181.94394620082193,-198.51295943579441,-80.65852460499434
2251,1,236377.64279410293,174484.4266669944,69032.49294781918
2252,0,-182.02477365701003,-198.60114778388575,-80.6943567390948
2252,1,236482.65378444674,174561.94208635564,69063.16093293382
2253,0,-182.10560111316673,-198.6893361319539,-80.73018887318608
2253,1,236587.6647747577,174639.45750569258,69093.82891803887
2254,0,-182.18642856929205,-198.77752447999887,-80.7660210072682
2254,1,236692.6757650358,174716.97292500528,69124.49690313432
2255,0,-182.26725602538605,-198.86571282802072,-80.80185314134116
2255,1,236797.68675528106,174794.48834429373,69155.16488822018
2256,0,-182.34808348144873,-198.95390117601943,-80.83768527540497
2256,1,236902.69774549353,174872.00376355796,69185.83287329646
2257,0,-182.4289109374801,-199.04208952399503,-80.87351740945964
2257,1,237007.70873567322,174949.519182798,69216.50085836316
2258,0,-182.50973839348026,-199.13027787194756,-80.90934954350519
2258,1,237112.71972582018,175027.03460201385,69247.1688434203
2259,0,-182.59056584944918,-199.21846621987703,-80.9451816775416
2259,1,237217.73071593442,175104.55002120556,69277.83682846787
2260,0,-182.67139330538689,-199.30665456778345,-80.9810138115689
2260,1,237322.741706016,175182.06544037315,69308.5048135059
2261,0,-182.75222076129342,-199.39484291566686,-81.0168459455871
2261,1,237427.75269606494,175259.5808595166,69339.1727985344
2262,0,-182.8330482171688,-199.48303126352727,-81.05267807959619
2262,1,237532.76368608125,175337.096278636,69369.84078355337
2263,0,-182.91387567301305,-199.5712196113647,-81.0885102135962
2263,1,237637.77467606496,175414.6116977313,69400.50876856281
2264,0,-182.99470312882622,-199.6594079591792,-81.12434234758712
2264,1,237742.7856660161,175492.12711680259,69431.17675356274
2265,0,-183.07553058460832,-199.74759630697073,-81.16017448156896
2265,1,237847.7966559347,175569.64253584982,69461.84473855316
2266,0,-183.15635804035938,-199.83578465473934,-81.19600661554173
2266,1,237952.8076458208,175647.15795487305,69492.51272353409
2267,0,-183.23718549607943,-199.92397300248507,-81.23183874950546
2267,1,238057.81863567443,175724.6733738723,69523.18070850553
2268,0,-183.3180129517685,-200.01216135020792,-81.26767088346013
2268,1,238162.8296254956,175802.1887928476,69553.84869346749
2269,0,-183.39884040742663,-200.10034969790792,-81.30350301740575
2269,1,238267.84061528437,175879.70421179893,69584.51667841997
2270,0,-183.47966786305383,-200.18853804558506,-81.33933515134233
2270,1,238372.85160504075,175957.21963072638,69615.18466336299
2271,0,-183.56049531865014,-200.2767263932394,-81.37516728526988
2271,1,238477.86259476477,176034.7350496299,69645.85264829655
2272,0,-183.64132277421558,-200.36491474087092,-81.41099941918841
2272,1,238582.87358445645,176112.25046850956,69676.52063322067
2273,0,-183.72215022975016,-200.45310308847968,-81.44683155309794
2273,1,238687.88457411583,176189.76588736536,69707.18861813535
2274,0,-183.80297768525392,-200.54129143606568,-81.48266368699846
2274,1,238792.8955637429,176267.2813061973,69737.8566030406
2275,0,-183.8838051407269,-200.62947978362894,-81.51849582089
2275,1,238897.90655333773,176344.79672500546,69768.52458793642
2276,0,-183.9646325961691,-200.7176681311695,-81.55432795477253
2276,1,239002.91754290034,176422.31214378984,69799.19257282284
2277,0,-184.0454600515806,-200.80585647868733,-81.59016008864609
2277,1,239107.92853243076,176499.82756255043,69829.86055769985
2278,0,-184.12628750696135,-200.8940448261825,-81.62599222251067
2278,1,239212.93952192902,176577.34298128728,69860.52854256747
2279,0,-184.20711496231144,-200.982233173655,-81.6618243563663
2279,1,239317.95051139515,176654.85840000038,69891.1965274257
2280,0,-184.28794241763086,-201.0704215211049,-81.69765649021296
2280,1,239422.96150082917,176732.37381868978,69921.86451227454
2281,0,-184.36876987291964,-201.15860986853215,-81.73348862405068
2281,1,239527.9724902311,176809.8892373555,69952.532497114
2282,0,-184.44959732817784,-201.24679821593682,-81.76932075787946
2282,1,239632.98347960098,176887.40465599752,69983.2004819441
2283,0,-184.53042478340546,-201.3349865633189,-81.8051528916993
2283,1,239737.99446893885,176964.92007461592,70013.86846676485
2284,0,-184.61125223860253,-201.42317491067843,-81.84098502551021
2284,1,239843.0054582447,177042.43549321068,70044.53645157625
2285,0,-184.69207969376907,-201.51136325801542,-81.87681715931221
2285,1,239948.0164475186,177119.95091178184,70075.2044363783
2286,0,-184.77290714890512,-201.59955160532988,-81.9126492931053
2286,1,240053.02743676055,177197.46633032942,70105.87242117104
2287,0,-184.8537346040107,-201.68773995262185,-81.94848142688949
2287,1,240158.0384259706,177274.98174885343,70136.54040595444
2288,0,-184.93456205908583,-201.77592829989135,-81.98431356066479
2288,1,240263.04941514874,177352.4971673539,70167.20839072853
2289,0,-185.01538951413056,-201.86411664713836,-82.02014569443119
2289,1,240368.06040429504,177430.01258583085,70197.87637549332
2290,0,-185.0962169691449,-201.95230499436295,-82.05597782818873
2290,1,240473.0713934095,177507.52800428428,70228.54436024881
2291,0,-185.17704442412887,-202.0404933415651,-82.09180996193739
2291,1,240578.0823824922,177585.04342271423,70259.212344995
2292,0,-185.2578718790825,-202.12868168874488,-82.12764209567719
2292,1,240683.0933715431,177662.5588411207,70289.88032973191
2293,0,-185.33869933400584,-202.21687003590225,-82.16347422940814
2293,1,240788.10436056225,177740.07425950377,70320.54831445955
2294,0,-185.41952678889888,-202.30505838303728,-82.19930636313023
2294,1,240893.11534954968,177817.5896778634,70351.21629917792
2295,0,-185.50035424376168,-202.39324673014997,-82.23513849684349
2295,1,240998.12633850545,177895.10509619964,70381.88428388703
2296,0,-185.58118169859424,-202.48143507724032,-82.27097063054791
2296,1,241103.13732742955,177972.6205145125,70412.5522685869
2297,0,-185.66200915339658,-202.56962342430836,-82.3068027642435
2297,1,241208.148316322,178050.135932802,70443.22025327751
2298,0,-185.74283660816877,-202.65781177135412,-82.34263489793028
2298,1,241313.15930518287,178127.65135106814,70473.8882379589
2299,0,-185.8236640629108,-202.74600011837762,-82.37846703160825
2299,1,241418.17029401215,178205.16676931098,70504.55622263106
2300,0,-185.90449151762272,-202.83418846537887,-82.41429916527743
2300,1,241523.18128280985,178282.6821875305,70535.224207294
2301,0,-185.98531897230453,-202.9223768123579,-82.4501312989378
2301,1,241628.19227157603,178360.19760572675,70565.89219194773
2302,0,-186.06614642695627,-203.01056515931472,-82.4859634325894
2302,1,241733.20326031072,178437.71302389973,70596.56017659226
2303,0,-186.14697388157794,-203.09875350624935,-82.52179556623221
2303,1,241838.21424901395,178515.2284420495,70627.2281612276
2304,0,-186.2278013361696,-203.1869418531618,-82.55762769986626
2304,1,241943.22523768572,178592.74386017604,70657.89614585375
2305,0,-186.30862879073126,-203.27513020005213,-82.59345983349154
2305,1,242048.2362263261,178670.25927827938,70688.56413047072
2306,0,-186.38945624526295,-203.3633185469203,-82.62929196710806
2306,1,242153.24721493508,178747.77469635956,70719.23211507853
2307,0,-186.4702836997647,-203.45150689376638,-82.66512410071583
2307,1,242258.2582035127,178825.29011441657,70749.90009967716
2308,0,-186.55111115423654,-203.53969524059036,-82.70095623431486
2308,1,242363.26919205897,178902.80553245044,70780.56808426665
2309,0,-186.6319386086785,-203.6278835873923,-82.73678836790516
2309,1,242468.28018057396,178980.3209504612,70811.23606884698
2310,0,-186.71276606309058,-203.71607193417216,-82.77262050148674
2310,1,242573.29116905766,179057.83636844886,70841.90405341817
2311,0,-186.79359351747283,-203.80426028092998,-82.8084526350596
2311,1,242678.3021575101,179135.35178641343,70872.57203798024
2312,0,-186.87442097182526,-203.8924486276658,-82.84428476862375
2312,1,242783.31314593132,179212.86720435496,70903.24002253318
2313,0,-186.9552484261479,-203.98063697437962,-82.8801169021792
2313,1,242888.32413432133,179290.38262227344,70933.90800707701
2314,0,-187.0360758804408,-204.06882532107147,-82.91594903572594
2314,1,242993.33512268018,179367.8980401689,70964.57599161174
2315,0,-187.11690333470395,-204.15701366774135,-82.95178116926401
2315,1,243098.34611100788,179445.41345804135,70995.24397613737
2316,0,-187.19773078893738,-204.2452020143893,-82.98761330279339
2316,1,243203.35709930447,179522.92887589085,71025.9119606539
2317,0,-187.27855824314113,-204.33339036101532,-83.0234454363141
2317,1,243308.36808756998,179600.4442937174,71056.57994516136
2318,0,-187.35938569731522,-204.42157870761943,-83.05927756982615
2318,1,243413.3790758044,179677.959711521,71087.24792965973
2319,0,-187.4402131514597,-204.50976705420166,-83.09510970332954
2319,1,243518.3900640078,179755.47512930166,71117.91591414904
2320,0,-187.52104060557454,-204.59795540076203,-83.13094183682428
2320,1,243623.40105218018,179832.99054705942,71148.58389862928
2321,0,-187.6018680596598,-204.68614374730058,-83.16677397031037
2321,1,243728.4120403216,179910.5059647943,71179.25188310047
2322,0,-187.68269551371552,-204.7743320938173,-83.20260610378783
2322,1,243833.42302843204,179988.02138250635,71209.91986756262
2323,0,-187.7635229677417,-204.86252044031218,-83.23843823725666
2323,1,243938.43401651154,180065.53680019555,71240.58785201574
2324,0,-187.84435042173837,-204.9507087867853,-83.27427037071688
2324,1,244043.44500456017,180143.05221786193,71271.25583645982
2325,0,-187.92517787570557,-205.03889713323665,-83.31010250416847
2325,1,244148.45599257792,180220.56763550552,71301.92382089488
2326,0,-188.0060053296433,-205.12708547966625,-83.34593463761146
2326,1,244253.46698056482,180298.08305312632,71332.59180532093
2327,0,-188.0868327835516,-205.2152738260741,-83.38176677104586
2327,1,244358.4779685209,180375.59847072436,71363.25978973797
2328,0,-188.1676602374305,-205.30346217246026,-83.41759890447166
2328,1,244463.48895644615,180453.11388829965,71393.92777414602
2329,0,-188.24848769128005,-205.39165051882472,-83.45343103788888
2329,1,244568.49994434064,180530.62930585223,71424.59575854508
2330,0,-188.32931514510022,-205.4798388651675,-83.48926317129752
2330,1,244673.5109322044,180608.1447233821,71455.26374293516
2331,0,-188.41014259889107,-205.5680272114886,-83.5250953046976
2331,1,244778.52192003743,180685.6601408893,71485.93172731626
2332,0,-188.4909700526526,-205.6562155577881,-83.56092743808911
2332,1,244883.53290783978,180763.1755583738,71516.5997116884
2333,0,-188.57179750638488,-205.74440390406596,-83.59675957147206
2333,1,244988.54389561145,180840.69097583566,71547.26769605157
2334,0,-188.65262496008788,-205.83259225032222,-83.63259170484648
2334,1,245093.55488335248,180918.20639327492,71577.93568040579
2335,0,-188.73345241376165,-205.9207805965569,-83.66842383821235
2335,1,245198.56587106292,180995.72181069155,71608.60366475106
2336,0,-188.81427986740624,-206.00896894277003,-83.7042559715697
2336,1,245303.57685874277,181073.2372280856,71639.2716490874
2337,0,-188.89510732102164,-206.0971572889616,-83.74008810491851
2337,1,245408.58784639207,181150.7526454571,71669.93963341482
2338,0,-188.97593477460788,-206.18534563513163,-83.77592023825882
2338,1,245513.5988340108,181228.26806280605,71700.60761773332
2339,0,-189.05676222816498,-206.27353398128017,-83.81175237159061
2339,1,245618.60982159904,181305.78348013246,71731.2756020429
2340,0,-189.137589681693,-206.3617223274072,-83.8475845049139
2340,1,245723.6208091568,181383.29889743638,71761.94358634356
2341,0,-189.2184171351919,-206.44991067351276,-83.8834166382287
2341,1,245828.6317966841,181460.8143147178,71792.61157063534
2342,0,-189.2992445886618,-206.53809901959687,-83.919248771535
2342,1,245933.64278418096,181538.32973197676,71823.27955491823
2343,0,-189.38007204210265,-206.62628736565955,-83.95508090483281
2343,1,246038.65377164743,181615.84514921324,71853.94753919223
2344,0,-189.4608994955145,-206.7144757117008,-83.99091303812216
2344,1,246143.6647590835,181693.36056642732,71884.61552345737
2345,0,-189.54172694889735,-206.80266405772065,-84.02674517140304
2345,1,246248.67574648923,181770.875983619,71915.28350771363
2346,0,-189.62255440225127,-206.89085240371912,-84.06257730467546
2346,1,246353.68673386463,181848.39140078824,71945.95149196102
2347,0,-189.70338185557625,-206.97904074969622,-84.09840943793942
2347,1,246458.69772120973,181925.90681793512,71976.61947619957
2348,0,-189.78420930887233,-207.06722909565198,-84.13424157119495
2348,1,246563.70870852456,182003.42223505964,72007.28746042927
2349,0,-189.86503676213954,-207.15541744158642,-84.17007370444203
2349,1,246668.71969580915,182080.93765216184,72037.95544465014
2350,0,-189.94586421537787,-207.24360578749955,-84.20590583768069
2350,1,246773.7306830635,182158.45306924172,72068.62342886218
2351,0,-190.02669166858738,-207.33179413339138,-84.24173797091092
2351,1,246878.74167028768,182235.9684862993,72099.2914130654
2352,0,-190.10751912176806,-207.41998247926196,-84.27757010413274
2352,1,246983.75265748167,182313.4839033346,72129.9593972598
2353,0,-190.18834657492,-207.50817082511128,-84.31340223734614
2353,1,247088.7636446455,182390.99932034762,72160.62738144539
2354,0,-190.26917402804315,-207.59635917093937,-84.34923437055114
2354,1,247193.77463177923,182468.5147373384,72191.29536562218
2355,0,-190.35000148113758,-207.68454751674622,-84.38506650374775
2355,1,247298.78561888286,182546.030154307,72221.96334979018
2356,0,-190.4308289342033,-207.77273586253187,-84.42089863693597
2356,1,247403.79660595642,182623.54557125337,72252.6313339494
2357,0,-190.51165638724032,-207.86092420829635,-84.45673077011581
2357,1,247508.80759299995,182701.06098817755,72283.29931809983
2358,0,-190.5924838402487,-207.94911255403966,-84.49256290328728
2358,1,247613.81858001344,182778.57640507957,72313.9673022415
2359,0,-190.6733112932284,-208.03730089976182,-84.52839503645038
2359,1,247718.82956699695,182856.09182195945,72344.6352863744
2360,0,-190.75413874617954,-208.12548924546286,-84.56422716960512
2360,1,247823.8405539505,182933.60723881717,72375.30327049854
2361,0,-190.83496619910207,-208.21367759114278,-84.6000593027515
2361,1,247928.85154087408,183011.1226556528,72405.97125461393
2362,0,-190.91579365199604,-208.30186593680162,-84.63589143588955
2362,1,248033.86252776775,183088.63807246636,72436.6392387206
2363,0,-190.99662110486148,-208.3900542824394,-84.67172356901925
2363,1,248138.87351463153,183166.15348925782,72467.30722281853
2364,0,-191.07744855769837,-208.4782426280561,-84.70755570214062
2364,1,248243.88450146545,183243.66890602722,72497.97520690774
2365,0,-191.1582760105068,-208.5664309736518,-84.74338783525367
2365,1,248348.89548826954,183321.18432277458,72528.64319098822
2366,0,-191.23910346328674,-208.65461931922644,-84.7792199683584
2366,1,248453.9064750438,183398.69973949995,72559.31117506
2367,0,-191.31993091603826,-208.7428076647801,-84.81505210145482
2367,1,248558.91746178828,183476.2151562033,72589.97915912306
2368,0,-191.40075836876136,-208.83099601031276,-84.85088423454295
2368,1,248663.928448503,183553.7305728847,72620.64714317744
2369,0,-191.48158582145606,-208.91918435582446,-84.88671636762277
2369,1,248768.93943518796,183631.2459895441,72651.31512722312
2370,0,-191.56241327412238,-209.0073727013152,-84.9225485006943
2370,1,248873.9504218432,183708.76140618158,72681.98311126012
2371,0,-191.64324072676035,-209.095561046785,-84.95838063375756
2371,1,248978.96140846878,183786.27682279714,72712.65109528846
2372,0,-191.72406817937002,-209.1837493922339,-84.99421276681254
2372,1,249083.9723950647,183863.79223939078,72743.31907930812
2373,0,-191.80489563195138,-209.2719377376619,-85.03004489985925
2373,1,249188.98338163094,183941.30765596253,72773.98706331912
